Source,Category,Headline,Description,Link,Date,Author,Target
Lusaka Times,politics,Draft national anti-corruption policy in place – Dr. kanganja,SECRETARY to the Cabinet Dr Joshua Kanganja says government through the the Anti-Corruption Commission (ACC) has developed a draft National Anti Corruption Policy and Strategy aimed at harmonising and coordinating efforts in the fight against corruption. Dr Kanganja disclosed that one of the key elements of the policy was that of institutionalising the prevention of […],https://www.lusakatimes.com/2008/11/10/draft-national-anti-corruption-policy-in-place-dr-kanganja/,2008-11-10 13:50:26+00:00,editor,1
Lusaka Times,politics,RB called to withdraw draft land policy,"The Kitwe District Land Alliance has appealed to President Rupiah Banda to withdraw the draft land policy as it does not support transparency. Kitwe District Land Alliance chairperson, Bwalya Mpange, said the current Land Act of 1995 was not only pro-poor but also non-transparent and was not in tune with the spirit of poverty alleviation. […]",https://www.lusakatimes.com/2008/11/07/rb-called-to-withdraw-draft-land-policy/,2008-11-07 19:20:35+00:00,editor,1
Lusaka Times,politics,Train students in relevant skills – Minister,"Science and Technologhy Minister, Peter Daka, has appealed to mining companies and other private sector organisations on the Copperbelt to form synergies with training institutions under his ministry to ensure that students graduating from these colleges were relevant to the manpower needs of these companies. Mr. Daka said Government has observed that most of the […]",https://www.lusakatimes.com/2008/11/07/train-students-in-relevant-skills-minister/,2008-11-07 19:17:00+00:00,editor,1
Lusaka Times,politics,PF cadres demand allowance at verification meeting in Kasama,The verification of last week’s presidential by election results in Kasama was yesterday almost disrupted after some Patriotic Front (PF) cadres demanded to be paid allowances before witnessing the exercise. The PF cadres claimed that the verification of ballot papers was a government exercise and as such they were entitled to receive lunch allowances. The […],https://www.lusakatimes.com/2008/11/07/pf-cadres-demand-allowance-at-verification-meeting-in-kasama/,2008-11-07 13:21:28+00:00,editor,1
Lusaka Times,development,Zambia Squad for Morocco Friendly(Updated 2),Herve Renard on Wednesday unveiled his 18-man squad to face Morocco in an international friendly away on November 19 in Rabat. The major highlight ahead of the Morocco game will be the  expected return to the fold of midfielder Clifford Mulenga from Bidvest Wits in South Africa after a 5 month absence. Missing from the […],https://www.lusakatimes.com/2008/11/06/zambia-squad-for-morocco-friendly/,2008-11-06 12:30:52+00:00,editor,1
Lusaka Times,politics,Mine suppliers lament reduced mine deals,Mine contractors and suppliers Association of Zambia (MCSAZ) on the Copper belt have lamented over the reduced contracts with renowned Mine Companies following the sharp decline in copper prices on the international Market in the last  two months. The Association President Farnwell Band told ZANIS in an Interview in Kitwe Wednesday that some mining companies […],https://www.lusakatimes.com/2008/11/05/mine-suppliers-lament-reduced-mine-deals/,2008-11-05 18:39:52+00:00,editor,1
Lusaka Times,politics,Millers being blamed for mealie meal price hikes,The Zambia Consumer Association has blamed the Milling companies in the country for unjustifiably inflating prices of Mealie meal. Executive Secretary Muyunda Lililonga said the Millers had a hidden agenda for increasing prices on the commodity saying what they were doing was tantamount to bringing down the government.. In an interview with ZANIS in Kitwe […],https://www.lusakatimes.com/2008/11/05/millers-being-blamed-for-millie-meal-price-hikes/,2008-11-05 18:38:12+00:00,editor,1
Lusaka Times,politics,Apathy characterized presidential vote,"Apathy has characterized Thursday’s presidential election to choose Zambia’s fourth Republican President. Polling stations in most parts of the country, which recorded a fairly good early turnout, were empty by midday, casting doubts that most of the 3.9 million registered voters would cast their ballots. A survey by ZNBC in Lusaka and other parts of […]",https://www.lusakatimes.com/2008/10/30/apathy-characterized-presidential-vote/,2008-10-30 19:41:54+00:00,editor,1
Lusaka Times,politics,New voters cards missing at some polling stations,Some Lusaka residents who had applied to replace their voters cards could not vote in Thursday’s election because their cards were missing. Those who went to the polling station where they had registered could not vote beacuse their cards could not be traced by polling assistants. A check by ZNBC news at Vera Chiluba polling […],https://www.lusakatimes.com/2008/10/30/new-voters-cards-missing-at-some-polling-stations/,2008-10-30 15:27:32+00:00,editor,1
Lusaka Times,politics,Weekend Scorecard,"Faz has cancelled all league games in all the divisions for the coming week. Football House confirmed today that there will be no competitive activity for the next seven days until after the October 30 presidential and parliamentary by-elections. Meanwhile, Faz also disclosed that no international friendly games had yet been confirmed for the Zambia […]",https://www.lusakatimes.com/2008/10/27/weekend-scorecard-22/,2008-10-27 16:05:34+00:00,editor,1
Lusaka Times,politics,"There is no  disunity in MMD, Mpombo",The MMD has denied sentiments expressed by late President Levy Mwnawasa’s nephew Peter Shakafuswa that there was disunity in the party. Masaiti Member of Parliament George Mpombo said currently all members were fully united and were on the ground mounting door to door campaigns. He said the party on the Copperbelt was fully geared to […],https://www.lusakatimes.com/2008/10/21/there-is-no-disunity-in-mmd-mpombo/,2008-10-21 04:02:47+00:00,editor,1
Lusaka Times,sports,Weekend Scorecard,The Faz Pemier League this month welcomes back two old stars who return to grace our football fields. Defender Billy Mwanza and striker Philemon Chipeta both with roots at Lusaka Dynamos all returned to fulltime action in the league in the heat of October. Chipeta has already featured in four games for Dynamos where he […],https://www.lusakatimes.com/2008/10/20/weekend-scorecard-21/,2008-10-20 16:06:04+00:00,editor,1
Lusaka Times,politics,ZCTU cautions ECZ to handle ballot papers with care,"The Zambia Congress of Trade Unions (ZCTU) has advised the Electoral Commission of Zambia (ECZ) to handle ballot papers for the forthcoming presidential by-election with maximum caution. ZCTU Acting Secretary General Ian Mkandawire said in a statement to ZANIS in Kitwe today that the issue of ballot papers is sensitive and if not properly handled, […]",https://www.lusakatimes.com/2008/10/17/4783/,2008-10-17 12:31:29+00:00,editor,1
Lusaka Times,narcotics,Midweek Scorecard & Top Scorers Chart,"Faz Premier League 15/10/2008 Week 21 Zesco United 0-Power Dynamos 2(Simon Bwalya 43″ 65″) Nkana 0-Green Eagles 1 (Aubrey Zulu 90″) Kabwe Warriors 3(Musonda Mweuke ?”, Methuselah Chipupu ?”, Vias Mwendabai ?”) -Young Arrows 1 (Krugger Mwansa ?”) Red Arrows 2(Henry Banda ?”, Agrippa Mbewe ?”)-Chambishi 3(Chipili Mungule ?”, Mwenya Chipepo ?”, Frank Kalunga ?”) […]",https://www.lusakatimes.com/2008/10/16/4760/,2008-10-16 15:12:16+00:00,editor,1
Lusaka Times,local news,Wednesday Midweek Match Reports,"Faz Premier League Match Reports 15/10/08 Zesco United 0-Power Dynamos 2 Power Dynamos left the Friendly City a happy lot singing, clapping and laughing on their team bus all the way back to Kitwe up on the Dual Carriageway after handing Zesco United their first home league defeat at the Trade Fair Grounds in Ndola […]",https://www.lusakatimes.com/2008/10/15/wednesday-midweek-match-reports/,2008-10-15 19:10:45+00:00,editor,1
Lusaka Times,politics,Wednesday Premier League Midweek Preview,The Faz Premier League resumes on Wednesday after a last two weeks of Cup action. The league is currently suffering a backlog of games due to BP Top 8 and Barclays Cup fixtures including a three-week break following the national mourning for the late president Levy Mwanawasa from August 19 to September 9. Pick of […],https://www.lusakatimes.com/2008/10/14/wednesday-premier-league-midweek-preview/,2008-10-14 19:29:48+00:00,editor,1
Lusaka Times,development,Government release K8 billion for construction of schools,"Government  has released 8 billion Kwacha for the construction of a secondary school and six basic schools in Masaiti District. District Commissioner Joyce Nsamba confirmed to ZANIS in Kitwe today, adding that construction work had already began. Ms. Nsamba further said Government is also repairing the Munkulungwe Bridge which was washed away during the last […]",https://www.lusakatimes.com/2008/10/09/government-release-k8-billion-for-construction-of-schools/,2008-10-09 08:37:52+00:00,editor,1
Lusaka Times,sports,Wednesday Zambian Football Update,Faz has quickly moved in to censure its outspoken committee member Henschel Chitembeya today over his comments in the press about the messy transfer of players abroad currently making the rounds on the local backpages. Faz vice president and spokesman Emmanuel Munaile said today that Football House would deal internally with Chitembeya’s comments. “I would […],https://www.lusakatimes.com/2008/10/08/wednesday-zambian-football-update-2/,2008-10-08 17:55:51+00:00,editor,1
Lusaka Times,sports,Tuesday Zambia Sports Updates,Faz has declared illegal Power Dynamos striker Francis Kombe’s controversial move to South African top-flight club Lamontville Golden Arrows. Faz described Kombe’s move to Golden Arrows as unauthorized because no international transfer certificate was ever issued by Football House for the striker to join the South African club. The statement leaves Kombe in a dilemma […],https://www.lusakatimes.com/2008/10/07/tuesday-zambia-sports-updates/,2008-10-07 21:30:40+00:00,editor,1
Lusaka Times,business news,More Chinese investment in the Copperbelt,"Zhonghui International Mining Industry of China has plans to invest US$200 billion in Zambia to open up  copper mines in Kitwe, Solwezi and Luapula province. The company has already spent US$500 Million on copper mining exploration in Kitwe’s Ichimpe area and Chipupushi in Lufwanyama.  Apart from the mine, in North Western province, the company hopes […]",https://www.lusakatimes.com/2008/10/07/more-chinese-investment-in-the-copperbelt/,2008-10-07 19:28:34+00:00,editor,1
Lusaka Times,local news,Zambia agrees $170 million funding for housing projects,"Zambia has agreed financing deals totalling $170 million with European and African lenders and selected Chinese firms to build houses in key mining towns and a famed tourist city, a senior industry official said on Thursday. Zik Zekko, the chief executive officer of the National Housing Bond Trust (NHBT), said 1,211 houses would be constructed […]",https://www.lusakatimes.com/2008/10/03/zambia-agrees-170-million-funding-for-housing-projects/,2008-10-03 07:14:07+00:00,editor,1
